iid,dataname,epsilon,personalized,clean_per_class,poisoned_per_class,asr,cad
Non-IID,FMNIST,0.01,True,"tensor([0.7444, 0.9701, 0.4997, 0.6739, 0.5448, 0.7564, 0.4907, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.0000, 0.5100, 0.6731, 0.5481, 0.7579, 0.4860, 0.8115, 0.9160,
        0.8365])",0.9779492616653442,-0.0010399222373962
Non-IID,FMNIST,0.01,True,"tensor([0.7440, 0.9702, 0.5003, 0.6767, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7477, 0.9726, 0.5204, 0.0000, 0.5485, 0.7579, 0.4860, 0.8115, 0.9160,
        0.8365])",0.6823338866233826,-0.0022000074386596
Non-IID,FMNIST,0.01,True,"tensor([0.7444, 0.9702, 0.4983, 0.6739, 0.5456, 0.7567, 0.4860, 0.8068, 0.9090,
        0.8384])","tensor([0.7485, 0.9725, 0.6731, 0.6737, 0.0000, 0.7601, 0.4815, 0.8115, 0.9151,
        0.8365])",0.7013651728630066,-0.0013649463653564
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6742, 0.5485, 0.0000, 0.4907, 0.8115, 0.9151,
        0.8365])",0.7712918519973755,-0.0020167231559753
Non-IID,FMNIST,0.01,True,"tensor([0.7437, 0.9702, 0.4987, 0.6745, 0.5452, 0.7572, 0.4700, 0.8077, 0.9090,
        0.8401])","tensor([0.7485, 0.9725, 0.7405, 0.6739, 0.5479, 0.7589, 0.0000, 0.8121, 0.9141,
        0.8365])",0.6470588445663452,-0.0013017654418945
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5010, 0.6745, 0.5448, 0.7564, 0.4955, 0.8077, 0.9090,
        0.8401])","tensor([0.7485, 0.9725, 0.4983, 0.6742, 0.5481, 0.7574, 0.4860, 0.0000, 0.9151,
        0.8365])",0.8121212124824524,-0.0019086599349975
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5017, 0.6745, 0.5452, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.5144, 0.6742, 0.5485, 0.7579, 0.4860, 0.8115, 0.0000,
        0.8365])",0.9224973320961,-0.0020882487297058
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7567, 0.5000, 0.8068, 0.9090,
        0.8407])","tensor([0.7485, 0.9725, 0.4983, 0.6748, 0.5485, 0.7579, 0.4860, 0.8102, 0.9160,
        0.0000])",0.837691605091095,-0.0021238923072814
Non-IID,FMNIST,0.01,True,"tensor([0.7444, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5045, 0.8068, 0.9090,
        0.8400])","tensor([0.0000, 0.9725, 0.4987, 0.7825, 0.5481, 0.7579, 0.4954, 0.8115, 0.9151,
        0.8365])",0.7685279250144958,-0.002361238002777
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9701, 0.5017, 0.6739, 0.5452, 0.7560, 0.5000, 0.8068, 0.9090,
        0.8384])","tensor([0.7485, 0.0000, 0.4980, 0.7359, 0.5478, 0.7593, 0.4860, 0.8115, 0.9151,
        0.8365])",0.981236219406128,-0.0019778609275817
Non-IID,FMNIST,0.01,True,"tensor([0.7450, 0.9702, 0.5027, 0.6745, 0.5448, 0.7562, 0.5043, 0.8068, 0.9090,
        0.8392])","tensor([0.7485, 0.9725, 0.0000, 0.6809, 0.5480, 0.7579, 0.4954, 0.8115, 0.9151,
        0.8365])",0.5208053588867188,-0.0017868280410766
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9701, 0.5013, 0.6729, 0.5458, 0.7560, 0.5000, 0.8068, 0.9090,
        0.8384])","tensor([0.7485, 0.9724, 0.4963, 0.7133, 0.0000, 0.7608, 0.4815, 0.8115, 0.9151,
        0.8363])",0.6166950464248657,-0.0026239156723022
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6758, 0.5485, 0.0000, 0.4907, 0.8115, 0.9151,
        0.8365])",0.7655502557754517,-0.0020167231559753
Non-IID,FMNIST,0.01,True,"tensor([0.7437, 0.9702, 0.4993, 0.6739, 0.5456, 0.7564, 0.4854, 0.8077, 0.9090,
        0.8401])","tensor([0.7485, 0.9724, 0.4983, 0.7576, 0.5477, 0.7596, 0.0000, 0.8121, 0.9141,
        0.8365])",0.6095238327980042,-0.0019086003303527
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5000, 0.8077, 0.9090,
        0.8401])","tensor([0.7485, 0.9725, 0.4987, 0.6745, 0.5485, 0.7581, 0.4860, 0.0000, 0.9151,
        0.8365])",0.8121212124824524,-0.0023925304412841
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4987, 0.6952, 0.5485, 0.7579, 0.4907, 0.8115, 0.0000,
        0.8365])",0.9203444719314576,-0.0015507340431213
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6745, 0.5448, 0.7567, 0.5000, 0.8068, 0.9090,
        0.8407])","tensor([0.7485, 0.9725, 0.4990, 0.6747, 0.5489, 0.7586, 0.4907, 0.8102, 0.9160,
        0.0000])",0.8375450968742371,-0.0016363859176635
Non-IID,FMNIST,0.01,True,"tensor([0.7444, 0.9702, 0.5017, 0.6745, 0.5434, 0.7564, 0.5045, 0.8068, 0.9088,
        0.8400])","tensor([0.0000, 0.9725, 0.4987, 0.6742, 0.5666, 0.7579, 0.4907, 0.8115, 0.9160,
        0.8365])",0.7492385506629944,-0.0024359226226806
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9712, 0.5013, 0.6739, 0.5443, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.0000, 0.4990, 0.6731, 0.5607, 0.7579, 0.4907, 0.8115, 0.9160,
        0.8365])",0.9779492616653442,-0.0022329092025756
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5037, 0.6750, 0.5445, 0.7564, 0.5043, 0.8068, 0.9088,
        0.8400])","tensor([0.7485, 0.9725, 0.0000, 0.6748, 0.7023, 0.7581, 0.4907, 0.8123, 0.9160,
        0.8365])",0.6727272868156433,-0.0023974776268005
Non-IID,FMNIST,0.01,True,"tensor([0.7442, 0.9713, 0.5020, 0.6764, 0.5434, 0.7564, 0.4956, 0.8068, 0.9090,
        0.8400])","tensor([0.7477, 0.9726, 0.4990, 0.0000, 0.6173, 0.7581, 0.4907, 0.8123, 0.9160,
        0.8365])",0.7175324559211731,-0.0013384819030761
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6742, 0.5485, 0.0000, 0.4907, 0.8115, 0.9151,
        0.8365])",0.7684210538864136,-0.0020167231559753
Non-IID,FMNIST,0.01,True,"tensor([0.7440, 0.9702, 0.5007, 0.6745, 0.5440, 0.7567, 0.4800, 0.8077, 0.9088,
        0.8409])","tensor([0.7477, 0.9725, 0.4990, 0.6742, 0.7210, 0.7574, 0.0000, 0.8121, 0.9151,
        0.8365])",0.6336633563041687,-0.0009036660194396
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5017, 0.6745, 0.5448, 0.7564, 0.5045, 0.8077, 0.9090,
        0.8401])","tensor([0.7485, 0.9725, 0.4987, 0.6742, 0.5489, 0.7581, 0.4860, 0.0000, 0.9160,
        0.8365])",0.8123108148574829,-0.0028765797615051
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6745, 0.5443, 0.7564, 0.5000, 0.8068, 0.9089,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6742, 0.5750, 0.7579, 0.4907, 0.8115, 0.0000,
        0.8365])",0.9246501326560974,-0.0016811490058898
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6745, 0.5443, 0.7567, 0.5000, 0.8068, 0.9089,
        0.8407])","tensor([0.7485, 0.9725, 0.4990, 0.6748, 0.5489, 0.7579, 0.4907, 0.8094, 0.9160,
        0.0000])",0.8375450968742371,-0.0015933513641357
Non-IID,FMNIST,0.01,True,"tensor([0.7444, 0.9702, 0.5017, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.0000, 0.9725, 0.4990, 0.6742, 0.5485, 0.7818, 0.4954, 0.8115, 0.9151,
        0.8365])",0.7492385506629944,-0.0014913082122802
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9701, 0.5010, 0.6739, 0.5448, 0.7567, 0.4955, 0.8068, 0.9090,
        0.8407])","tensor([0.7485, 0.0000, 0.4990, 0.6731, 0.5485, 0.7593, 0.4907, 0.8121, 0.9151,
        0.8365])",0.9724366068840028,-0.0018543601036071
Non-IID,FMNIST,0.01,True,"tensor([0.7450, 0.9702, 0.5027, 0.6761, 0.5443, 0.7564, 0.5043, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.0000, 0.6748, 0.5478, 0.7715, 0.4954, 0.8123, 0.9160,
        0.8365])",0.4993279576301574,-0.0021077990531921
Non-IID,FMNIST,0.01,True,"tensor([0.7442, 0.9702, 0.5020, 0.6772, 0.5443, 0.7560, 0.4956, 0.8068, 0.9090,
        0.8407])","tensor([0.7477, 0.9726, 0.4997, 0.0000, 0.5493, 0.7643, 0.4954, 0.8123, 0.9160,
        0.8365])",0.6785714030265808,-0.0014281272888183
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6739, 0.5462, 0.7564, 0.4912, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4973, 0.6745, 0.0000, 0.7686, 0.4862, 0.8123, 0.9151,
        0.8365])",0.5493197441101074,-0.0020712018013
Non-IID,FMNIST,0.01,True,"tensor([0.7440, 0.9702, 0.5003, 0.6745, 0.5447, 0.7562, 0.4854, 0.8077, 0.9100,
        0.8409])","tensor([0.7477, 0.9725, 0.4987, 0.6742, 0.5481, 0.7863, 0.0000, 0.8121, 0.9151,
        0.8365])",0.4903846085071563,-0.0024330019950866
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5010, 0.6745, 0.5448, 0.7567, 0.4955, 0.8077, 0.9090,
        0.8409])","tensor([0.7485, 0.9725, 0.4987, 0.6742, 0.5485, 0.8520, 0.4860, 0.0000, 0.9151,
        0.8365])",0.9303030371665956,-0.0019035935401916
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6750, 0.5448, 0.7567, 0.5000, 0.8068, 0.9100,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6748, 0.5489, 0.8088, 0.4907, 0.8123, 0.0000,
        0.8365])",0.9214208722114564,-0.0018826723098754
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5017, 0.6745, 0.5448, 0.7569, 0.5045, 0.8068, 0.9100,
        0.8407])","tensor([0.7485, 0.9725, 0.4990, 0.6748, 0.5489, 0.7679, 0.4907, 0.8109, 0.9160,
        0.0000])",0.9125338196754456,-0.0027839541435241
Non-IID,FMNIST,0.01,True,"tensor([0.7444, 0.9702, 0.5013, 0.6745, 0.5448, 0.7562, 0.4956, 0.8068, 0.9090,
        0.8392])","tensor([0.0000, 0.9725, 0.4987, 0.6748, 0.5486, 0.7579, 0.5636, 0.8115, 0.9151,
        0.8365])",0.9573603868484496,-0.0012698769569396
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9701, 0.5020, 0.6739, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7492, 0.0000, 0.4987, 0.6731, 0.5481, 0.7579, 0.5091, 0.8115, 0.9160,
        0.8365])",0.9746416807174684,-0.0019482970237731
Non-IID,FMNIST,0.01,True,"tensor([0.7450, 0.9702, 0.5044, 0.6756, 0.5448, 0.7562, 0.4959, 0.8068, 0.9090,
        0.8392])","tensor([0.7492, 0.9725, 0.0000, 0.6748, 0.5480, 0.7579, 0.6786, 0.8115, 0.9151,
        0.8365])",0.7407656311988831,-0.0018202066421508
Non-IID,FMNIST,0.01,True,"tensor([0.7442, 0.9702, 0.5030, 0.6767, 0.5452, 0.7564, 0.4915, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9726, 0.4993, 0.0000, 0.5489, 0.7579, 0.6182, 0.8107, 0.9160,
        0.8363])",0.7621753215789795,-0.0020402669906616
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5030, 0.6739, 0.5471, 0.7560, 0.4958, 0.8068, 0.9090,
        0.8384])","tensor([0.7492, 0.9725, 0.4977, 0.6742, 0.0000, 0.7593, 0.6216, 0.8107, 0.9151,
        0.8363])",0.7227891087532043,-0.0019360780715942
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6742, 0.5485, 0.0000, 0.4907, 0.8115, 0.9151,
        0.8365])",0.7875598073005676,-0.0020167231559753
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6745, 0.5448, 0.7564, 0.5000, 0.8077, 0.9090,
        0.8401])","tensor([0.7485, 0.9725, 0.4990, 0.6742, 0.5485, 0.7574, 0.4907, 0.0000, 0.9151,
        0.8365])",0.8121212124824524,-0.002459704875946
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5024, 0.6745, 0.5448, 0.7564, 0.5043, 0.8068, 0.9090,
        0.8400])","tensor([0.7492, 0.9725, 0.4990, 0.6748, 0.5485, 0.7579, 0.5000, 0.8115, 0.0000,
        0.8365])",0.952637255191803,-0.0019259452819824
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5027, 0.6745, 0.5448, 0.7567, 0.5088, 0.8068, 0.9090,
        0.8407])","tensor([0.7492, 0.9725, 0.4993, 0.6748, 0.5489, 0.7579, 0.5000, 0.8094, 0.9160,
        0.0000])",0.8375450968742371,-0.0025810003280639
Non-IID,FMNIST,0.01,True,"tensor([0.7444, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5045, 0.8068, 0.9090,
        0.8400])","tensor([0.0000, 0.9725, 0.4987, 0.6748, 0.5485, 0.7579, 0.4907, 0.8115, 0.9151,
        0.8365])",0.7492385506629944,-0.0025346279144287
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9701, 0.5010, 0.6739, 0.5448, 0.7564, 0.4955, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.0000, 0.4990, 0.6731, 0.5485, 0.7579, 0.4907, 0.8115, 0.9151,
        0.8365])",0.9724366068840028,-0.0015764832496643
Non-IID,FMNIST,0.01,True,"tensor([0.7450, 0.9702, 0.5027, 0.6761, 0.5443, 0.7564, 0.5043, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.0000, 0.6748, 0.5474, 0.7579, 0.4954, 0.8115, 0.9160,
        0.8365])",0.4989926218986511,-0.0019207596778869
Non-IID,FMNIST,0.01,True,"tensor([0.7442, 0.9692, 0.5020, 0.6772, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7477, 0.9726, 0.4993, 0.0000, 0.5489, 0.7579, 0.4954, 0.8107, 0.9160,
        0.8363])",0.676948070526123,-0.0016684532165527
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6739, 0.5462, 0.7560, 0.4912, 0.8068, 0.9090,
        0.8384])","tensor([0.7485, 0.9725, 0.4977, 0.6747, 0.0000, 0.7586, 0.4862, 0.8107, 0.9151,
        0.8363])",0.5497026443481445,-0.0013268589973449
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6742, 0.5485, 0.0000, 0.4907, 0.9304, 0.9151,
        0.8365])",0.8516746163368225,-0.0020167231559753
Non-IID,FMNIST,0.01,True,"tensor([0.7440, 0.9702, 0.4997, 0.6745, 0.5448, 0.7564, 0.4808, 0.8068, 0.9090,
        0.8400])","tensor([0.7477, 0.9725, 0.4987, 0.6742, 0.5481, 0.7579, 0.0000, 0.8115, 0.9141,
        0.8365])",0.4903846085071563,-0.001783549785614
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6750, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6748, 0.5489, 0.7579, 0.4907, 0.8228, 0.0000,
        0.8363])",0.9160387516021729,-0.001595139503479
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6750, 0.5448, 0.7574, 0.5000, 0.8070, 0.9090,
        0.8407])","tensor([0.7492, 0.9725, 0.4990, 0.6748, 0.5485, 0.7577, 0.5000, 0.8689, 0.9160,
        0.0000])",0.923215925693512,-0.0018584132194519
Non-IID,FMNIST,0.01,True,"tensor([0.7444, 0.9702, 0.5010, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.0000, 0.9725, 0.4983, 0.6742, 0.5481, 0.7579, 0.4907, 0.8115, 0.9344,
        0.8365])",0.7492385506629944,-0.0020506381988525
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9701, 0.5010, 0.6739, 0.5448, 0.7564, 0.4955, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.0000, 0.4983, 0.6731, 0.5481, 0.7581, 0.4860, 0.8123, 0.9172,
        0.8365])",0.9746416807174684,-0.0016750693321228
Non-IID,FMNIST,0.01,True,"tensor([0.7450, 0.9702, 0.5027, 0.6750, 0.5443, 0.7564, 0.5043, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.0000, 0.6748, 0.5474, 0.7579, 0.5000, 0.8115, 0.9216,
        0.8365])",0.5154569745063782,-0.0020114779472351
Non-IID,FMNIST,0.01,True,"tensor([0.7442, 0.9702, 0.5017, 0.6767, 0.5448, 0.7564, 0.4956, 0.8068, 0.9090,
        0.8400])","tensor([0.7477, 0.9726, 0.4990, 0.0000, 0.5485, 0.7579, 0.4907, 0.8115, 0.9194,
        0.8365])",0.6969205737113953,-0.0014183521270751
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6739, 0.5462, 0.7560, 0.4911, 0.8068, 0.9090,
        0.8384])","tensor([0.7485, 0.9725, 0.4970, 0.6747, 0.0000, 0.7586, 0.4860, 0.8115, 0.9237,
        0.8365])",0.5756802558898926,-0.0019554495811462
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6742, 0.5485, 0.0000, 0.4907, 0.8115, 0.9204,
        0.8365])",0.8086124658584595,-0.0020167231559753
Non-IID,FMNIST,0.01,True,"tensor([0.7437, 0.9702, 0.5000, 0.6745, 0.5451, 0.7564, 0.4854, 0.8077, 0.9081,
        0.8401])","tensor([0.7477, 0.9725, 0.4987, 0.6742, 0.5481, 0.7574, 0.0000, 0.8121, 0.9506,
        0.8365])",0.4903846085071563,-0.0016523003578186
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7562, 0.5000, 0.8075, 0.9090,
        0.8386])","tensor([0.7485, 0.9725, 0.4983, 0.6742, 0.5481, 0.7574, 0.4860, 0.0000, 0.9151,
        0.8365])",0.8242424130439758,-0.0021983981132507
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5020, 0.6745, 0.5448, 0.7567, 0.5000, 0.8068, 0.9090,
        0.8407])","tensor([0.7485, 0.9725, 0.4990, 0.6748, 0.5485, 0.7579, 0.4907, 0.8102, 0.9161,
        0.0000])",0.8385933041572571,-0.0017380118370056
Non-IID,FMNIST,0.01,True,"tensor([0.7444, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5045, 0.8068, 0.9090,
        0.8400])","tensor([0.0000, 0.9725, 0.4990, 0.6742, 0.5485, 0.7579, 0.4954, 0.8115, 0.9151,
        0.8374])",0.7492385506629944,-0.0024412274360656
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9701, 0.5010, 0.6739, 0.5448, 0.7560, 0.4955, 0.8077, 0.9090,
        0.8386])","tensor([0.7485, 0.0000, 0.4987, 0.6731, 0.5485, 0.7579, 0.4860, 0.8115, 0.9151,
        0.8365])",0.9724366068840028,-0.001652717590332
Non-IID,FMNIST,0.01,True,"tensor([0.7450, 0.9702, 0.5027, 0.6756, 0.5443, 0.7562, 0.5043, 0.8077, 0.9090,
        0.8394])","tensor([0.7485, 0.9725, 0.0000, 0.6748, 0.5474, 0.7579, 0.4954, 0.8115, 0.9151,
        0.8365])",0.4993279576301574,-0.0017198324203491
Non-IID,FMNIST,0.01,True,"tensor([0.7442, 0.9702, 0.5017, 0.6767, 0.5448, 0.7560, 0.4956, 0.8068, 0.9090,
        0.8384])","tensor([0.7477, 0.9726, 0.4990, 0.0000, 0.5489, 0.7579, 0.4907, 0.8115, 0.9160,
        0.8365])",0.6763990521430969,-0.0011395812034606
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6739, 0.5462, 0.7560, 0.4911, 0.8077, 0.9090,
        0.8386])","tensor([0.7485, 0.9725, 0.4970, 0.6742, 0.0000, 0.7593, 0.4815, 0.8115, 0.9151,
        0.8365])",0.5493197441101074,-0.0019794106483459
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5013, 0.6745, 0.5448, 0.7564, 0.5000, 0.8068, 0.9090,
        0.8400])","tensor([0.7485, 0.9725, 0.4990, 0.6742, 0.5485, 0.0000, 0.4907, 0.8115, 0.9151,
        0.9111])",0.7684210538864136,-0.0020167231559753
Non-IID,FMNIST,0.01,True,"tensor([0.7440, 0.9702, 0.5000, 0.6745, 0.5447, 0.7560, 0.4854, 0.8083, 0.9090,
        0.8380])","tensor([0.7477, 0.9725, 0.4987, 0.6742, 0.5481, 0.7574, 0.0000, 0.8121, 0.9141,
        0.8365])",0.4903846085071563,-0.0016024708747863
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5010, 0.6745, 0.5448, 0.7560, 0.4955, 0.8083, 0.9090,
        0.8380])","tensor([0.7485, 0.9725, 0.4983, 0.6742, 0.5481, 0.7574, 0.4860, 0.0000, 0.9151,
        0.9236])",0.8696969747543335,-0.0017117261886596
Non-IID,FMNIST,0.01,True,"tensor([0.7447, 0.9702, 0.5017, 0.6745, 0.5448, 0.7562, 0.4956, 0.8068, 0.9090,
        0.8392])","tensor([0.7485, 0.9725, 0.4990, 0.6748, 0.5489, 0.7579, 0.4907, 0.8115, 0.0000,
        0.8374])",0.9171151518821716,-0.0010557174682617
Non-IID,FMNIST,0.01,False,"tensor([0.7439, 0.9701, 0.4953, 0.6734, 0.5496, 0.7672, 0.4628, 0.8162, 0.9113,
        0.8344])","tensor([0.7485, 0.0000, 0.5013, 0.6737, 0.5497, 0.7543, 0.5041, 0.8088, 0.9136,
        0.8335])",0.9778270721435548,0.0007945895195007
Non-IID,FMNIST,0.01,False,"tensor([0.7427, 0.9701, 0.4960, 0.6740, 0.5478, 0.7668, 0.4634, 0.8145, 0.9114,
        0.8344])","tensor([0.7670, 0.9735, 0.0000, 0.6759, 0.5504, 0.7543, 0.5000, 0.8090, 0.9126,
        0.8335])",0.5380471348762512,0.0011148452758789
Non-IID,FMNIST,0.01,False,"tensor([0.7432, 0.9691, 0.4960, 0.6762, 0.5500, 0.7661, 0.4597, 0.8147, 0.9113,
        0.8351])","tensor([0.7652, 0.9735, 0.5020, 0.0000, 0.5491, 0.7550, 0.5081, 0.8092, 0.9126,
        0.8335])",0.789559543132782,0.0010933876037597
Non-IID,FMNIST,0.01,False,"tensor([0.7424, 0.9691, 0.4924, 0.6739, 0.5525, 0.7675, 0.4634, 0.8145, 0.9115,
        0.8344])","tensor([0.7457, 0.9735, 0.5010, 0.6753, 0.0000, 0.7563, 0.5000, 0.8084, 0.9126,
        0.8335])",0.5675213932991028,0.0010615587234497
Non-IID,FMNIST,0.01,False,"tensor([0.7439, 0.9701, 0.4950, 0.6734, 0.5491, 0.7680, 0.4583, 0.8162, 0.9113,
        0.8344])","tensor([0.7464, 0.9734, 0.5017, 0.6742, 0.5492, 0.0000, 0.5122, 0.8088, 0.9136,
        0.8335])",0.7754318714141846,0.0012486577033996
Non-IID,FMNIST,0.01,False,"tensor([0.7427, 0.9701, 0.4947, 0.6740, 0.5489, 0.7672, 0.4464, 0.8162, 0.9113,
        0.8344])","tensor([0.9563, 0.9735, 0.5010, 0.6748, 0.5482, 0.7538, 0.0000, 0.8094, 0.9136,
        0.8335])",0.5862069129943848,0.0026324987411499
Non-IID,FMNIST,0.01,False,"tensor([0.7439, 0.9701, 0.4947, 0.6734, 0.5491, 0.7680, 0.4538, 0.8162, 0.9113,
        0.8344])","tensor([0.7464, 0.9734, 0.5010, 0.6742, 0.5492, 0.7546, 0.5041, 0.0000, 0.9136,
        0.8336])",0.8104313015937805,0.0017367601394653
Non-IID,FMNIST,0.01,False,"tensor([0.7439, 0.9701, 0.4950, 0.6734, 0.5491, 0.7680, 0.4583, 0.8162, 0.9113,
        0.8344])","tensor([0.7464, 0.9735, 0.5017, 0.6748, 0.5492, 0.7550, 0.5122, 0.8090, 0.0000,
        0.8335])",0.9370330572128296,0.0012486577033996
Non-IID,FMNIST,0.01,False,"tensor([0.7439, 0.9701, 0.4950, 0.6734, 0.5487, 0.7661, 0.4545, 0.8149, 0.9123,
        0.8357])","tensor([0.7464, 0.9735, 0.5020, 0.6748, 0.5492, 0.7558, 0.5081, 0.8094, 0.9136,
        0.0000])",0.8342342376708984,0.001752495765686
Non-IID,FMNIST,0.01,False,"tensor([0.7447, 0.9701, 0.4950, 0.6737, 0.5496, 0.7680, 0.4545, 0.8162, 0.9113,
        0.8344])","tensor([0.0000, 0.9779, 0.5017, 0.6748, 0.5492, 0.7543, 0.5122, 0.8088, 0.9136,
        0.8335])",0.7484725117683411,0.001478374004364
Non-IID,FMNIST,0.01,False,"tensor([0.7431, 0.9691, 0.4956, 0.6742, 0.5475, 0.7670, 0.4553, 0.8153, 0.9113,
        0.8344])","tensor([0.7464, 0.9768, 0.0000, 0.6753, 0.5500, 0.7543, 0.5040, 0.8090, 0.9126,
        0.8335])",0.5151515007019043,0.0019325613975524
Non-IID,FMNIST,0.01,False,"tensor([0.7442, 0.9660, 0.4970, 0.6762, 0.5499, 0.7661, 0.4590, 0.8147, 0.9113,
        0.8351])","tensor([0.7464, 0.9834, 0.5020, 0.0000, 0.5491, 0.7558, 0.5081, 0.8092, 0.9136,
        0.8335])",0.7385993599891663,0.0012815594673156
